ATC_CODE,Dataset_source,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
G04CB01,CANCER,G,G04,G04C,G04CB,G04CB01
G04CB01,DanishDB,G,G04,G04C,G04CB,G04CB01
G04CB01,Drugbank,G,G04,G04C,G04CB,G04CB01
G04CB01,HEP,G,G04,G04C,G04CB,G04CB01
G04CB01,HIV,G,G04,G04C,G04CB,G04CB01
G04CB01,KEGG,G,G04,G04C,G04CB,G04CB01
G04CB01,Twosides,G,G04,G04C,G04CB,G04CB01
G04CB02,CANCER,G,G04,G04C,G04CB,G04CB02
G04CB02,Drugbank,G,G04,G04C,G04CB,G04CB02
G04CB02,HEP,G,G04,G04C,G04CB,G04CB02
G04CB02,HIV,G,G04,G04C,G04CB,G04CB02
G04CB02,KEGG,G,G04,G04C,G04CB,G04CB02
G04CB02,Twosides,G,G04,G04C,G04CB,G04CB02
H02AB01,CANCER,H,H02,H02A,H02AB,H02AB01
H02AB01,DanishDB,H,H02,H02A,H02AB,H02AB01
H02AB01,Drugbank,H,H02,H02A,H02AB,H02AB01
H02AB01,HEP,H,H02,H02A,H02AB,H02AB01
H02AB01,HIV,H,H02,H02A,H02AB,H02AB01
H02AB01,KEGG,H,H02,H02A,H02AB,H02AB01
H02AB01,NDFRT,H,H02,H02A,H02AB,H02AB01
H02AB01,ONC_NI,H,H02,H02A,H02AB,H02AB01
H02AB01,Twosides,H,H02,H02A,H02AB,H02AB01
H02AB02,CANCER,H,H02,H02A,H02AB,H02AB02
H02AB02,Corpus_2011,H,H02,H02A,H02AB,H02AB02
H02AB02,Corpus_2013,H,H02,H02A,H02AB,H02AB02
H02AB02,DanishDB,H,H02,H02A,H02AB,H02AB02
H02AB02,Drugbank,H,H02,H02A,H02AB,H02AB02
H02AB02,HEP,H,H02,H02A,H02AB,H02AB02
H02AB02,HIV,H,H02,H02A,H02AB,H02AB02
H02AB02,KEGG,H,H02,H02A,H02AB,H02AB02
H02AB02,NDFRT,H,H02,H02A,H02AB,H02AB02
H02AB02,ONC_NI,H,H02,H02A,H02AB,H02AB02
H02AB02,Twosides,H,H02,H02A,H02AB,H02AB02
H02AB04,CANCER,H,H02,H02A,H02AB,H02AB04
H02AB04,Corpus_2011,H,H02,H02A,H02AB,H02AB04
H02AB04,Corpus_2013,H,H02,H02A,H02AB,H02AB04
H02AB04,DanishDB,H,H02,H02A,H02AB,H02AB04
H02AB04,Drugbank,H,H02,H02A,H02AB,H02AB04
H02AB04,HEP,H,H02,H02A,H02AB,H02AB04
H02AB04,HIV,H,H02,H02A,H02AB,H02AB04
H02AB04,KEGG,H,H02,H02A,H02AB,H02AB04
H02AB04,NDFRT,H,H02,H02A,H02AB,H02AB04
H02AB04,ONC_NI,H,H02,H02A,H02AB,H02AB04
H02AB04,Twosides,H,H02,H02A,H02AB,H02AB04
H02AB06,CANCER,H,H02,H02A,H02AB,H02AB06
H02AB06,Corpus_2011,H,H02,H02A,H02AB,H02AB06
H02AB06,Corpus_2013,H,H02,H02A,H02AB,H02AB06
H02AB06,DanishDB,H,H02,H02A,H02AB,H02AB06
H02AB06,Drugbank,H,H02,H02A,H02AB,H02AB06
H02AB06,HIV,H,H02,H02A,H02AB,H02AB06
H02AB06,KEGG,H,H02,H02A,H02AB,H02AB06
H02AB06,NDFRT,H,H02,H02A,H02AB,H02AB06
H02AB06,ONC_NI,H,H02,H02A,H02AB,H02AB06
H02AB06,Twosides,H,H02,H02A,H02AB,H02AB06
H02AB07,CANCER,H,H02,H02A,H02AB,H02AB07
H02AB07,Corpus_2011,H,H02,H02A,H02AB,H02AB07
H02AB07,DanishDB,H,H02,H02A,H02AB,H02AB07
H02AB07,Drugbank,H,H02,H02A,H02AB,H02AB07
H02AB07,HEP,H,H02,H02A,H02AB,H02AB07
H02AB07,HIV,H,H02,H02A,H02AB,H02AB07
H02AB07,KEGG,H,H02,H02A,H02AB,H02AB07
H02AB07,NDFRT,H,H02,H02A,H02AB,H02AB07
H02AB07,ONC_NI,H,H02,H02A,H02AB,H02AB07
H02AB07,PK_corpus,H,H02,H02A,H02AB,H02AB07
H02AB07,Twosides,H,H02,H02A,H02AB,H02AB07
H02AB08,CANCER,H,H02,H02A,H02AB,H02AB08
H02AB08,DanishDB,H,H02,H02A,H02AB,H02AB08
H02AB08,Drugbank,H,H02,H02A,H02AB,H02AB08
H02AB08,HEP,H,H02,H02A,H02AB,H02AB08
H02AB08,HIV,H,H02,H02A,H02AB,H02AB08
H02AB08,KEGG,H,H02,H02A,H02AB,H02AB08
H02AB08,NDFRT,H,H02,H02A,H02AB,H02AB08
H02AB08,ONC_NI,H,H02,H02A,H02AB,H02AB08
H02AB08,Twosides,H,H02,H02A,H02AB,H02AB08
H02AB09,CANCER,H,H02,H02A,H02AB,H02AB09
H02AB09,Corpus_2011,H,H02,H02A,H02AB,H02AB09
H02AB09,Corpus_2013,H,H02,H02A,H02AB,H02AB09
H02AB09,DanishDB,H,H02,H02A,H02AB,H02AB09
H02AB09,Drugbank,H,H02,H02A,H02AB,H02AB09
H02AB09,HIV,H,H02,H02A,H02AB,H02AB09
H02AB09,KEGG,H,H02,H02A,H02AB,H02AB09
H02AB09,NDFRT,H,H02,H02A,H02AB,H02AB09
H02AB09,ONC_NI,H,H02,H02A,H02AB,H02AB09
H02AB09,Twosides,H,H02,H02A,H02AB,H02AB09
H02BX01,CANCER,H,H02,H02B,H02BX,H02BX01
H02BX01,Corpus_2011,H,H02,H02B,H02BX,H02BX01
H02BX01,Corpus_2013,H,H02,H02B,H02BX,H02BX01
H02BX01,Drugbank,H,H02,H02B,H02BX,H02BX01
H02BX01,HEP,H,H02,H02B,H02BX,H02BX01
H02BX01,HIV,H,H02,H02B,H02BX,H02BX01
H02BX01,ONC_NI,H,H02,H02B,H02BX,H02BX01
H02AA02,CANCER,H,H02,H02A,H02AA,H02AA02
H02AA02,DanishDB,H,H02,H02A,H02AA,H02AA02
H02AA02,Drugbank,H,H02,H02A,H02AA,H02AA02
H02AA02,HEP,H,H02,H02A,H02AA,H02AA02
H02AA02,HIV,H,H02,H02A,H02AA,H02AA02
H02AA02,KEGG,H,H02,H02A,H02AA,H02AA02
H02AA02,NDFRT,H,H02,H02A,H02AA,H02AA02
H02AA02,NLM_corpus,H,H02,H02A,H02AA,H02AA02
H02AA02,Twosides,H,H02,H02A,H02AA,H02AA02
H03AA01,CANCER,H,H03,H03A,H03AA,H03AA01
H03AA01,Corpus_2011,H,H03,H03A,H03AA,H03AA01
H03AA01,Corpus_2013,H,H03,H03A,H03AA,H03AA01
H03AA01,CredibleMeds,H,H03,H03A,H03AA,H03AA01
H03AA01,DanishDB,H,H03,H03A,H03AA,H03AA01
H03AA01,Drugbank,H,H03,H03A,H03AA,H03AA01
H03AA01,HEP,H,H03,H03A,H03AA,H03AA01
H03AA01,HIV,H,H03,H03A,H03AA,H03AA01
H03AA01,KEGG,H,H03,H03A,H03AA,H03AA01
H03AA01,NDFRT,H,H03,H03A,H03AA,H03AA01
H03AA01,NLM_corpus,H,H03,H03A,H03AA,H03AA01
H03AA01,ONC_NI,H,H03,H03A,H03AA,H03AA01
J01BA01,CANCER,J,J01,J01B,J01BA,J01BA01
J01BA01,Corpus_2013,J,J01,J01B,J01BA,J01BA01
J01BA01,Drugbank,J,J01,J01B,J01BA,J01BA01
J01BA01,HEP,J,J01,J01B,J01BA,J01BA01
J01BA01,HIV,J,J01,J01B,J01BA,J01BA01
J01BA01,KEGG,J,J01,J01B,J01BA,J01BA01
J01BA01,NDFRT,J,J01,J01B,J01BA,J01BA01
J01BA01,Twosides,J,J01,J01B,J01BA,J01BA01
J01CA,CANCER,J,J01,J01C,J01CA,J01CA
J01CA,HIV,J,J01,J01C,J01CA,J01CA
J01CA01,CANCER,J,J01,J01C,J01CA,J01CA01
J01CA01,Corpus_2011,J,J01,J01C,J01CA,J01CA01
J01CA01,Corpus_2013,J,J01,J01C,J01CA,J01CA01
J01CA01,DanishDB,J,J01,J01C,J01CA,J01CA01
J01CA01,Drugbank,J,J01,J01C,J01CA,J01CA01
J01CA01,HEP,J,J01,J01C,J01CA,J01CA01
J01CA01,HIV,J,J01,J01C,J01CA,J01CA01
J01CA01,KEGG,J,J01,J01C,J01CA,J01CA01
J01CA01,NDFRT,J,J01,J01C,J01CA,J01CA01
J01CA01,PK_corpus,J,J01,J01C,J01CA,J01CA01
J01CA01,Twosides,J,J01,J01C,J01CA,J01CA01
J01CA02,CANCER,J,J01,J01C,J01CA,J01CA02
J01CA02,Drugbank,J,J01,J01C,J01CA,J01CA02
J01CA02,HIV,J,J01,J01C,J01CA,J01CA02
J01CA02,KEGG,J,J01,J01C,J01CA,J01CA02
J01CA03,CANCER,J,J01,J01C,J01CA,J01CA03
J01CA03,Drugbank,J,J01,J01C,J01CA,J01CA03
J01CA03,HIV,J,J01,J01C,J01CA,J01CA03
J01CA03,KEGG,J,J01,J01C,J01CA,J01CA03
J01CA03,NDFRT,J,J01,J01C,J01CA,J01CA03
J01CA04,CANCER,J,J01,J01C,J01CA,J01CA04
J01CA04,Corpus_2011,J,J01,J01C,J01CA,J01CA04
J01CA04,Corpus_2013,J,J01,J01C,J01CA,J01CA04
J01CA04,DanishDB,J,J01,J01C,J01CA,J01CA04
J01CA04,Drugbank,J,J01,J01C,J01CA,J01CA04
J01CA04,HEP,J,J01,J01C,J01CA,J01CA04
J01CA04,HIV,J,J01,J01C,J01CA,J01CA04
J01CA04,KEGG,J,J01,J01C,J01CA,J01CA04
J01CA04,NDFRT,J,J01,J01C,J01CA,J01CA04
J01CA04,PK_corpus,J,J01,J01C,J01CA,J01CA04
J01CA04,Twosides,J,J01,J01C,J01CA,J01CA04
J01CA05,CANCER,J,J01,J01C,J01CA,J01CA05
J01CA05,Drugbank,J,J01,J01C,J01CA,J01CA05
J01CA05,HIV,J,J01,J01C,J01CA,J01CA05
J01CA05,KEGG,J,J01,J01C,J01CA,J01CA05
J01CA06,CANCER,J,J01,J01C,J01CA,J01CA06
J01CA06,Drugbank,J,J01,J01C,J01CA,J01CA06
J01CA06,HIV,J,J01,J01C,J01CA,J01CA06
J01CA06,KEGG,J,J01,J01C,J01CA,J01CA06
J01CA06,NDFRT,J,J01,J01C,J01CA,J01CA06
J01CA07,CANCER,J,J01,J01C,J01CA,J01CA07
J01CA07,Drugbank,J,J01,J01C,J01CA,J01CA07
J01CA07,HIV,J,J01,J01C,J01CA,J01CA07
J01CA07,KEGG,J,J01,J01C,J01CA,J01CA07
J01CA08,CANCER,J,J01,J01C,J01CA,J01CA08
J01CA08,DanishDB,J,J01,J01C,J01CA,J01CA08
J01CA08,Drugbank,J,J01,J01C,J01CA,J01CA08
J01CA08,HEP,J,J01,J01C,J01CA,J01CA08
J01CA08,HIV,J,J01,J01C,J01CA,J01CA08
J01CA08,KEGG,J,J01,J01C,J01CA,J01CA08
J01CA08,Twosides,J,J01,J01C,J01CA,J01CA08
J01CA09,CANCER,J,J01,J01C,J01CA,J01CA09
J01CA09,Corpus_2013,J,J01,J01C,J01CA,J01CA09
J01CA09,Drugbank,J,J01,J01C,J01CA,J01CA09
J01CA09,HIV,J,J01,J01C,J01CA,J01CA09
J01CA09,KEGG,J,J01,J01C,J01CA,J01CA09
J01CA09,NDFRT,J,J01,J01C,J01CA,J01CA09
J01CA10,CANCER,J,J01,J01C,J01CA,J01CA10
J01CA10,Drugbank,J,J01,J01C,J01CA,J01CA10
J01CA10,HIV,J,J01,J01C,J01CA,J01CA10
J01CA10,KEGG,J,J01,J01C,J01CA,J01CA10
J01CA10,NDFRT,J,J01,J01C,J01CA,J01CA10
J01CA11,CANCER,J,J01,J01C,J01CA,J01CA11
J01CA11,Drugbank,J,J01,J01C,J01CA,J01CA11
J01CA11,HIV,J,J01,J01C,J01CA,J01CA11
J01CA11,KEGG,J,J01,J01C,J01CA,J01CA11
J01CA12,CANCER,J,J01,J01C,J01CA,J01CA12
J01CA12,Corpus_2013,J,J01,J01C,J01CA,J01CA12
J01CA12,Drugbank,J,J01,J01C,J01CA,J01CA12
J01CA12,HEP,J,J01,J01C,J01CA,J01CA12
J01CA12,HIV,J,J01,J01C,J01CA,J01CA12
J01CA12,KEGG,J,J01,J01C,J01CA,J01CA12
J01CA12,NDFRT,J,J01,J01C,J01CA,J01CA12
J01CA12,Twosides,J,J01,J01C,J01CA,J01CA12
J01CA13,CANCER,J,J01,J01C,J01CA,J01CA13
J01CA13,Drugbank,J,J01,J01C,J01CA,J01CA13
J01CA13,HEP,J,J01,J01C,J01CA,J01CA13
J01CA13,HIV,J,J01,J01C,J01CA,J01CA13
J01CA13,KEGG,J,J01,J01C,J01CA,J01CA13
J01CA13,NDFRT,J,J01,J01C,J01CA,J01CA13
J01CA13,Twosides,J,J01,J01C,J01CA,J01CA13
J01CA14,CANCER,J,J01,J01C,J01CA,J01CA14
J01CA14,Drugbank,J,J01,J01C,J01CA,J01CA14
J01CA14,HIV,J,J01,J01C,J01CA,J01CA14
J01CA14,KEGG,J,J01,J01C,J01CA,J01CA14
J01CA15,CANCER,J,J01,J01C,J01CA,J01CA15
J01CA15,Drugbank,J,J01,J01C,J01CA,J01CA15
J01CA15,HIV,J,J01,J01C,J01CA,J01CA15
J01CA15,KEGG,J,J01,J01C,J01CA,J01CA15
J01CA16,CANCER,J,J01,J01C,J01CA,J01CA16
J01CA16,Drugbank,J,J01,J01C,J01CA,J01CA16
J01CA16,HIV,J,J01,J01C,J01CA,J01CA16
J01CA16,KEGG,J,J01,J01C,J01CA,J01CA16
J01CA17,CANCER,J,J01,J01C,J01CA,J01CA17
J01CA17,Drugbank,J,J01,J01C,J01CA,J01CA17
J01CA17,HEP,J,J01,J01C,J01CA,J01CA17
J01CA17,HIV,J,J01,J01C,J01CA,J01CA17
J01CA17,KEGG,J,J01,J01C,J01CA,J01CA17
J01CA18,CANCER,J,J01,J01C,J01CA,J01CA18
J01CA18,Drugbank,J,J01,J01C,J01CA,J01CA18
J01CA18,HIV,J,J01,J01C,J01CA,J01CA18
J01CA18,KEGG,J,J01,J01C,J01CA,J01CA18
J01CA19,CANCER,J,J01,J01C,J01CA,J01CA19
J01CA19,Drugbank,J,J01,J01C,J01CA,J01CA19
J01CA19,HIV,J,J01,J01C,J01CA,J01CA19
J01CA19,KEGG,J,J01,J01C,J01CA,J01CA19
J01CA20,CANCER,J,J01,J01C,J01CA,J01CA20
J01CA20,HIV,J,J01,J01C,J01CA,J01CA20
J01CA51,CANCER,J,J01,J01C,J01CA,J01CA51
J01CA51,Corpus_2011,J,J01,J01C,J01CA,J01CA51
J01CA51,Corpus_2013,J,J01,J01C,J01CA,J01CA51
J01CA51,Drugbank,J,J01,J01C,J01CA,J01CA51
J01CA51,HEP,J,J01,J01C,J01CA,J01CA51
J01CA51,HIV,J,J01,J01C,J01CA,J01CA51
J01CA51,KEGG,J,J01,J01C,J01CA,J01CA51
J01CA51,PK_corpus,J,J01,J01C,J01CA,J01CA51
J01CE,CANCER,J,J01,J01C,J01CE,J01CE
J01CE,HIV,J,J01,J01C,J01CE,J01CE
J01CE01,CANCER,J,J01,J01C,J01CE,J01CE01
J01CE01,Corpus_2013,J,J01,J01C,J01CE,J01CE01
J01CE01,DanishDB,J,J01,J01C,J01CE,J01CE01
J01CE01,Drugbank,J,J01,J01C,J01CE,J01CE01
J01CE01,HEP,J,J01,J01C,J01CE,J01CE01
J01CE01,HIV,J,J01,J01C,J01CE,J01CE01
J01CE01,KEGG,J,J01,J01C,J01CE,J01CE01
J01CE01,Twosides,J,J01,J01C,J01CE,J01CE01
J01CE02,CANCER,J,J01,J01C,J01CE,J01CE02
J01CE02,Corpus_2013,J,J01,J01C,J01CE,J01CE02
J01CE02,DanishDB,J,J01,J01C,J01CE,J01CE02
J01CE02,Drugbank,J,J01,J01C,J01CE,J01CE02
J01CE02,HEP,J,J01,J01C,J01CE,J01CE02
J01CE02,HIV,J,J01,J01C,J01CE,J01CE02
J01CE02,KEGG,J,J01,J01C,J01CE,J01CE02
J01CE02,PK_corpus,J,J01,J01C,J01CE,J01CE02
J01CE02,Twosides,J,J01,J01C,J01CE,J01CE02
J01CE03,CANCER,J,J01,J01C,J01CE,J01CE03
J01CE03,Drugbank,J,J01,J01C,J01CE,J01CE03
J01CE03,HIV,J,J01,J01C,J01CE,J01CE03
J01CE03,KEGG,J,J01,J01C,J01CE,J01CE03
J01CE04,CANCER,J,J01,J01C,J01CE,J01CE04
J01CE04,Drugbank,J,J01,J01C,J01CE,J01CE04
J01CE04,HIV,J,J01,J01C,J01CE,J01CE04
J01CE04,KEGG,J,J01,J01C,J01CE,J01CE04
J01CE05,CANCER,J,J01,J01C,J01CE,J01CE05
J01CE05,Drugbank,J,J01,J01C,J01CE,J01CE05
J01CE05,HIV,J,J01,J01C,J01CE,J01CE05
J01CE05,KEGG,J,J01,J01C,J01CE,J01CE05
J01CE06,CANCER,J,J01,J01C,J01CE,J01CE06
J01CE06,Drugbank,J,J01,J01C,J01CE,J01CE06
J01CE06,HIV,J,J01,J01C,J01CE,J01CE06
J01CE06,KEGG,J,J01,J01C,J01CE,J01CE06
J01CE07,CANCER,J,J01,J01C,J01CE,J01CE07
J01CE07,Drugbank,J,J01,J01C,J01CE,J01CE07
J01CE07,HIV,J,J01,J01C,J01CE,J01CE07
J01CE07,KEGG,J,J01,J01C,J01CE,J01CE07
J01CE08,CANCER,J,J01,J01C,J01CE,J01CE08
J01CE08,Corpus_2013,J,J01,J01C,J01CE,J01CE08
J01CE08,Drugbank,J,J01,J01C,J01CE,J01CE08
J01CE08,HEP,J,J01,J01C,J01CE,J01CE08
J01CE08,HIV,J,J01,J01C,J01CE,J01CE08
J01CE08,KEGG,J,J01,J01C,J01CE,J01CE08
J01CE09,CANCER,J,J01,J01C,J01CE,J01CE09
J01CE09,Drugbank,J,J01,J01C,J01CE,J01CE09
J01CE09,HIV,J,J01,J01C,J01CE,J01CE09
J01CE10,CANCER,J,J01,J01C,J01CE,J01CE10
J01CE10,Corpus_2013,J,J01,J01C,J01CE,J01CE10
J01CE10,Drugbank,J,J01,J01C,J01CE,J01CE10
J01CE10,HIV,J,J01,J01C,J01CE,J01CE10
J01CE10,KEGG,J,J01,J01C,J01CE,J01CE10
J01CE10,PK_corpus,J,J01,J01C,J01CE,J01CE10
J01CE30,CANCER,J,J01,J01C,J01CE,J01CE30
J01CE30,HIV,J,J01,J01C,J01CE,J01CE30
J01CF,CANCER,J,J01,J01C,J01CF,J01CF
J01CF,HIV,J,J01,J01C,J01CF,J01CF
J01CF01,CANCER,J,J01,J01C,J01CF,J01CF01
J01CF01,DanishDB,J,J01,J01C,J01CF,J01CF01
J01CF01,Drugbank,J,J01,J01C,J01CF,J01CF01
J01CF01,HIV,J,J01,J01C,J01CF,J01CF01
J01CF01,KEGG,J,J01,J01C,J01CF,J01CF01
J01CF01,NDFRT,J,J01,J01C,J01CF,J01CF01
J01CF01,Twosides,J,J01,J01C,J01CF,J01CF01
J01CF02,CANCER,J,J01,J01C,J01CF,J01CF02
J01CF02,Corpus_2013,J,J01,J01C,J01CF,J01CF02
J01CF02,Drugbank,J,J01,J01C,J01CF,J01CF02
J01CF02,HEP,J,J01,J01C,J01CF,J01CF02
J01CF02,HIV,J,J01,J01C,J01CF,J01CF02
J01CF02,KEGG,J,J01,J01C,J01CF,J01CF02
J01CF02,NDFRT,J,J01,J01C,J01CF,J01CF02
J01CF02,Twosides,J,J01,J01C,J01CF,J01CF02
J01CF03,CANCER,J,J01,J01C,J01CF,J01CF03
J01CF03,Drugbank,J,J01,J01C,J01CF,J01CF03
J01CF03,HIV,J,J01,J01C,J01CF,J01CF03
J01CF03,KEGG,J,J01,J01C,J01CF,J01CF03
J01CF03,NDFRT,J,J01,J01C,J01CF,J01CF03
J01CF04,CANCER,J,J01,J01C,J01CF,J01CF04
J01CF04,Drugbank,J,J01,J01C,J01CF,J01CF04
J01CF04,HIV,J,J01,J01C,J01CF,J01CF04
J01CF04,KEGG,J,J01,J01C,J01CF,J01CF04
J01CF04,NDFRT,J,J01,J01C,J01CF,J01CF04
J01CF04,Twosides,J,J01,J01C,J01CF,J01CF04
J01CF05,CANCER,J,J01,J01C,J01CF,J01CF05
J01CF05,DanishDB,J,J01,J01C,J01CF,J01CF05
J01CF05,Drugbank,J,J01,J01C,J01CF,J01CF05
J01CF05,HEP,J,J01,J01C,J01CF,J01CF05
J01CF05,HIV,J,J01,J01C,J01CF,J01CF05
J01CF05,KEGG,J,J01,J01C,J01CF,J01CF05
J01CF05,Twosides,J,J01,J01C,J01CF,J01CF05
J01CF06,CANCER,J,J01,J01C,J01CF,J01CF06
J01CF06,Drugbank,J,J01,J01C,J01CF,J01CF06
J01CF06,HIV,J,J01,J01C,J01CF,J01CF06
J01CF06,KEGG,J,J01,J01C,J01CF,J01CF06
J01CF06,NDFRT,J,J01,J01C,J01CF,J01CF06
J01CF06,Twosides,J,J01,J01C,J01CF,J01CF06
J01CG02,CANCER,J,J01,J01C,J01CG,J01CG02
J01CG02,Drugbank,J,J01,J01C,J01CG,J01CG02
J01CG02,HEP,J,J01,J01C,J01CG,J01CG02
J01CG02,HIV,J,J01,J01C,J01CG,J01CG02
J01CG02,KEGG,J,J01,J01C,J01CG,J01CG02
J01CG02,Twosides,J,J01,J01C,J01CG,J01CG02
J01CR50,CANCER,J,J01,J01C,J01CR,J01CR50
J01CR50,Corpus_2011,J,J01,J01C,J01CR,J01CR50
J01CR50,Corpus_2013,J,J01,J01C,J01CR,J01CR50
J01CR50,Drugbank,J,J01,J01C,J01CR,J01CR50
J01CR50,HEP,J,J01,J01C,J01CR,J01CR50
J01CR50,HIV,J,J01,J01C,J01CR,J01CR50
J01CR50,KEGG,J,J01,J01C,J01CR,J01CR50
J01CR50,PK_corpus,J,J01,J01C,J01CR,J01CR50
J01DB01,CANCER,J,J01,J01D,J01DB,J01DB01
J01DB01,Corpus_2011,J,J01,J01D,J01DB,J01DB01
J01DB01,Corpus_2013,J,J01,J01D,J01DB,J01DB01
J01DB01,DanishDB,J,J01,J01D,J01DB,J01DB01
J01DB01,Drugbank,J,J01,J01D,J01DB,J01DB01
J01DB01,HEP,J,J01,J01D,J01DB,J01DB01
J01DB01,HIV,J,J01,J01D,J01DB,J01DB01
J01DB01,KEGG,J,J01,J01D,J01DB,J01DB01
J01DB01,NDFRT,J,J01,J01D,J01DB,J01DB01
J01DB01,Twosides,J,J01,J01D,J01DB,J01DB01
J01DB04,CANCER,J,J01,J01D,J01DB,J01DB04
J01DB04,Drugbank,J,J01,J01D,J01DB,J01DB04
J01DB04,HEP,J,J01,J01D,J01DB,J01DB04
J01DB04,HIV,J,J01,J01D,J01DB,J01DB04
J01DB04,KEGG,J,J01,J01D,J01DB,J01DB04
J01DB04,Twosides,J,J01,J01D,J01DB,J01DB04
J01DD01,CANCER,J,J01,J01D,J01DD,J01DD01
J01DD01,Drugbank,J,J01,J01D,J01DD,J01DD01
J01DD01,HEP,J,J01,J01D,J01DD,J01DD01
J01DD01,HIV,J,J01,J01D,J01DD,J01DD01
J01DD01,KEGG,J,J01,J01D,J01DD,J01DD01
J01DD01,Twosides,J,J01,J01D,J01DD,J01DD01
J01DD02,CANCER,J,J01,J01D,J01DD,J01DD02
J01DD02,Corpus_2013,J,J01,J01D,J01DD,J01DD02
J01DD02,DanishDB,J,J01,J01D,J01DD,J01DD02
J01DD02,Drugbank,J,J01,J01D,J01DD,J01DD02
J01DD02,HEP,J,J01,J01D,J01DD,J01DD02
J01DD02,HIV,J,J01,J01D,J01DD,J01DD02
J01DD02,KEGG,J,J01,J01D,J01DD,J01DD02
J01DD02,Twosides,J,J01,J01D,J01DD,J01DD02
J01DD04,CANCER,J,J01,J01D,J01DD,J01DD04
J01DD04,DanishDB,J,J01,J01D,J01DD,J01DD04
J01DD04,Drugbank,J,J01,J01D,J01DD,J01DD04
J01DD04,HEP,J,J01,J01D,J01DD,J01DD04
J01DD04,HIV,J,J01,J01D,J01DD,J01DD04
J01DD04,KEGG,J,J01,J01D,J01DD,J01DD04
J01DD04,Twosides,J,J01,J01D,J01DD,J01DD04
J01DD08,CANCER,J,J01,J01D,J01DD,J01DD08
J01DD08,Corpus_2013,J,J01,J01D,J01DD,J01DD08
J01DD08,Drugbank,J,J01,J01D,J01DD,J01DD08
J01DD08,HEP,J,J01,J01D,J01DD,J01DD08
J01DD08,HIV,J,J01,J01D,J01DD,J01DD08
J01DD08,KEGG,J,J01,J01D,J01DD,J01DD08
J01DD08,Twosides,J,J01,J01D,J01DD,J01DD08
J01DD54,CANCER,J,J01,J01D,J01DD,J01DD54
J01DD54,Drugbank,J,J01,J01D,J01DD,J01DD54
J01DD54,HEP,J,J01,J01D,J01DD,J01DD54
J01DD54,HIV,J,J01,J01D,J01DD,J01DD54
J01DH02,CANCER,J,J01,J01D,J01DH,J01DH02
J01DH02,Corpus_2013,J,J01,J01D,J01DH,J01DH02
J01DH02,DanishDB,J,J01,J01D,J01DH,J01DH02
J01DH02,Drugbank,J,J01,J01D,J01DH,J01DH02
J01DH02,HEP,J,J01,J01D,J01DH,J01DH02
J01DH02,HIV,J,J01,J01D,J01DH,J01DH02
J01DH02,KEGG,J,J01,J01D,J01DH,J01DH02
J01DH02,NDFRT,J,J01,J01D,J01DH,J01DH02
J01DH02,Twosides,J,J01,J01D,J01DH,J01DH02
J01DH03,CANCER,J,J01,J01D,J01DH,J01DH03
J01DH03,Corpus_2013,J,J01,J01D,J01DH,J01DH03
J01DH03,DanishDB,J,J01,J01D,J01DH,J01DH03
J01DH03,Drugbank,J,J01,J01D,J01DH,J01DH03
J01DH03,HEP,J,J01,J01D,J01DH,J01DH03
J01DH03,HIV,J,J01,J01D,J01DH,J01DH03
J01DH03,KEGG,J,J01,J01D,J01DH,J01DH03
J01DH03,NDFRT,J,J01,J01D,J01DH,J01DH03
J01DH03,Twosides,J,J01,J01D,J01DH,J01DH03
J01DH51,CANCER,J,J01,J01D,J01DH,J01DH51
J01DH51,Drugbank,J,J01,J01D,J01DH,J01DH51
J01DH51,HEP,J,J01,J01D,J01DH,J01DH51
J01DH51,HIV,J,J01,J01D,J01DH,J01DH51
J01DH51,KEGG,J,J01,J01D,J01DH,J01DH51
J01DH52,CANCER,J,J01,J01D,J01DH,J01DH52
J01DH52,Corpus_2013,J,J01,J01D,J01DH,J01DH52
J01DH52,DanishDB,J,J01,J01D,J01DH,J01DH52
J01DH52,Drugbank,J,J01,J01D,J01DH,J01DH52
J01DH52,HEP,J,J01,J01D,J01DH,J01DH52
J01DH52,HIV,J,J01,J01D,J01DH,J01DH52
J01DH52,KEGG,J,J01,J01D,J01DH,J01DH52
J01EC02,CANCER,J,J01,J01E,J01EC,J01EC02
J01EC02,Drugbank,J,J01,J01E,J01EC,J01EC02
J01EC02,HEP,J,J01,J01E,J01EC,J01EC02
J01EC02,HIV,J,J01,J01E,J01EC,J01EC02
J01EC02,KEGG,J,J01,J01E,J01EC,J01EC02
J01EC02,NDFRT,J,J01,J01E,J01EC,J01EC02
J01EC02,Twosides,J,J01,J01E,J01EC,J01EC02
J01EE01,CANCER,J,J01,J01E,J01EE,J01EE01
J01EE01,Corpus_2011,J,J01,J01E,J01EE,J01EE01
J01EE01,Corpus_2013,J,J01,J01E,J01EE,J01EE01
J01EE01,CredibleMeds,J,J01,J01E,J01EE,J01EE01
J01EE01,DanishDB,J,J01,J01E,J01EE,J01EE01
J01EE01,Drugbank,J,J01,J01E,J01EE,J01EE01
J01EE01,HEP,J,J01,J01E,J01EE,J01EE01
J01EE01,HIV,J,J01,J01E,J01EE,J01EE01
J01EE01,KEGG,J,J01,J01E,J01EE,J01EE01
J01EE01,NLM_corpus,J,J01,J01E,J01EE,J01EE01
